Date_Time,Body_Temperature_C
8/19/09 7:31 PM,17.89
8/19/09 7:51 PM,32.12
8/19/09 8:11 PM,34.42
8/19/09 8:31 PM,37.71
8/19/09 8:51 PM,38.63
8/19/09 9:11 PM,38.86
8/19/09 9:31 PM,38.86
8/19/09 9:51 PM,38.63
8/19/09 10:11 PM,37.71
8/19/09 10:31 PM,37.94
8/19/09 10:51 PM,37.94
8/19/09 11:11 PM,37.94
8/19/09 11:31 PM,38.39
8/19/09 11:51 PM,38.39
8/20/09 12:11 AM,38.39
8/20/09 12:31 AM,38.39
8/20/09 12:51 AM,38.39
8/20/09 1:11 AM,38.63
8/20/09 1:31 AM,38.39
8/20/09 1:51 AM,37.94
8/20/09 2:11 AM,38.17
8/20/09 2:31 AM,38.17
8/20/09 2:51 AM,38.39
8/20/09 3:11 AM,38.17
8/20/09 3:31 AM,37.94
8/20/09 3:51 AM,38.17
8/20/09 4:11 AM,38.17
8/20/09 4:31 AM,37.94
8/20/09 4:51 AM,38.39
8/20/09 5:11 AM,38.17
8/20/09 5:31 AM,38.17
8/20/09 5:51 AM,38.17
8/20/09 6:11 AM,38.17
8/20/09 6:31 AM,38.17
8/20/09 6:51 AM,38.17
8/20/09 7:11 AM,38.39
8/20/09 7:31 AM,38.39
8/20/09 7:51 AM,38.17
8/20/09 8:11 AM,38.63
8/20/09 8:31 AM,38.63
8/20/09 8:51 AM,38.86
8/20/09 9:11 AM,39.09
8/20/09 9:31 AM,39.56
8/20/09 9:51 AM,39.32
8/20/09 10:11 AM,39.09
8/20/09 10:31 AM,39.09
8/20/09 10:51 AM,39.09
8/20/09 11:11 AM,39.09
8/20/09 11:31 AM,38.86
8/20/09 11:51 AM,38.63
8/20/09 12:11 PM,39.32
8/20/09 12:31 PM,39.56
8/20/09 12:51 PM,39.09
8/20/09 1:11 PM,39.32
8/20/09 1:31 PM,39.56
8/20/09 1:51 PM,39.56
8/20/09 2:11 PM,39.09
8/20/09 2:31 PM,39.32
8/20/09 2:51 PM,39.32
8/20/09 3:11 PM,39.32
8/20/09 3:31 PM,39.32
8/20/09 3:51 PM,39.09
8/20/09 4:11 PM,39.32
8/20/09 4:31 PM,39.56
8/20/09 4:51 PM,39.09
8/20/09 5:11 PM,39.56
8/20/09 5:31 PM,39.56
8/20/09 5:51 PM,39.56
8/20/09 6:11 PM,39.32
8/20/09 6:31 PM,39.56
8/20/09 6:51 PM,38.39
8/20/09 7:11 PM,37.94
8/20/09 7:31 PM,37.71
8/20/09 7:51 PM,37.49
8/20/09 8:11 PM,37.49
8/20/09 8:31 PM,37.26
8/20/09 8:51 PM,37.26
8/20/09 9:11 PM,37.49
8/20/09 9:31 PM,37.26
8/20/09 9:51 PM,37.26
8/20/09 10:11 PM,37.26
8/20/09 10:31 PM,37.26
8/20/09 10:51 PM,37.49
8/20/09 11:11 PM,37.71
8/20/09 11:31 PM,37.71
8/20/09 11:51 PM,37.71
8/21/09 12:11 AM,37.71
8/21/09 12:31 AM,37.94
8/21/09 12:51 AM,37.26
8/21/09 1:11 AM,37.26
8/21/09 1:31 AM,37.49
8/21/09 1:51 AM,37.49
8/21/09 2:11 AM,37.49
8/21/09 2:31 AM,37.49
8/21/09 2:51 AM,37.26
8/21/09 3:11 AM,37.49
8/21/09 3:31 AM,37.49
8/21/09 3:51 AM,37.49
8/21/09 4:11 AM,37.26
8/21/09 4:31 AM,37.49
8/21/09 4:51 AM,37.49
8/21/09 5:11 AM,37.71
8/21/09 5:31 AM,37.49
8/21/09 5:51 AM,37.49
8/21/09 6:11 AM,37.26
8/21/09 6:31 AM,37.49
8/21/09 6:51 AM,37.26
8/21/09 7:11 AM,37.26
8/21/09 7:31 AM,37.71
8/21/09 7:51 AM,37.94
8/21/09 8:11 AM,38.17
8/21/09 8:31 AM,38.86
8/21/09 8:51 AM,39.09
8/21/09 9:11 AM,38.17
8/21/09 9:31 AM,39.09
8/21/09 9:51 AM,39.32
8/21/09 10:11 AM,39.32
8/21/09 10:31 AM,39.32
8/21/09 10:51 AM,39.32
8/21/09 11:11 AM,39.32
8/21/09 11:31 AM,39.56
8/21/09 11:51 AM,39.56
8/21/09 12:11 PM,39.09
8/21/09 12:31 PM,39.09
8/21/09 12:51 PM,39.09
8/21/09 1:11 PM,39.32
8/21/09 1:31 PM,39.56
8/21/09 1:51 PM,39.56
8/21/09 2:11 PM,39.56
8/21/09 2:31 PM,39.56
8/21/09 2:51 PM,39.09
8/21/09 3:11 PM,39.56
8/21/09 3:31 PM,39.32
8/21/09 3:51 PM,39.56
8/21/09 4:11 PM,39.79
8/21/09 4:31 PM,39.56
8/21/09 4:51 PM,39.56
8/21/09 5:11 PM,39.56
8/21/09 5:31 PM,39.56
8/21/09 5:51 PM,39.79
8/21/09 6:11 PM,39.79
8/21/09 6:31 PM,39.79
8/21/09 6:51 PM,39.09
8/21/09 7:11 PM,38.17
8/21/09 7:31 PM,37.71
8/21/09 7:51 PM,37.49
8/21/09 8:11 PM,37.49
8/21/09 8:31 PM,37.26
8/21/09 8:51 PM,37.04
8/21/09 9:11 PM,37.26
8/21/09 9:31 PM,37.26
8/21/09 9:51 PM,37.04
8/21/09 10:11 PM,36.82
8/21/09 10:31 PM,36.82
8/21/09 10:51 PM,37.04
8/21/09 11:11 PM,37.26
8/21/09 11:31 PM,37.26
8/21/09 11:51 PM,37.26
8/22/09 12:11 AM,37.04
8/22/09 12:31 AM,37.04
8/22/09 12:51 AM,37.04
8/22/09 1:11 AM,37.04
8/22/09 1:31 AM,37.26
8/22/09 1:51 AM,37.49
8/22/09 2:11 AM,37.26
8/22/09 2:31 AM,37.26
8/22/09 2:51 AM,37.26
8/22/09 3:11 AM,37.26
8/22/09 3:31 AM,37.49
8/22/09 3:51 AM,37.26
8/22/09 4:11 AM,37.26
8/22/09 4:31 AM,37.49
8/22/09 4:51 AM,37.71
8/22/09 5:11 AM,37.71
8/22/09 5:31 AM,37.71
8/22/09 5:51 AM,37.71
8/22/09 6:11 AM,37.49
8/22/09 6:31 AM,37.49
8/22/09 6:51 AM,37.71
8/22/09 7:11 AM,37.71
8/22/09 7:31 AM,37.94
8/22/09 7:51 AM,37.94
8/22/09 8:11 AM,38.17
8/22/09 8:31 AM,38.17
8/22/09 8:51 AM,38.17
8/22/09 9:11 AM,38.86
8/22/09 9:31 AM,39.32
8/22/09 9:51 AM,39.32
8/22/09 10:11 AM,39.79
8/22/09 10:31 AM,39.32
8/22/09 10:51 AM,38.86
8/22/09 11:11 AM,38.63
8/22/09 11:31 AM,39.09
8/22/09 11:51 AM,38.86
8/22/09 12:11 PM,39.09
8/22/09 12:31 PM,38.63
8/22/09 12:51 PM,38.39
8/22/09 1:11 PM,38.86
8/22/09 1:31 PM,39.09
8/22/09 1:51 PM,39.56
8/22/09 2:11 PM,39.56
8/22/09 2:31 PM,40.03
8/22/09 2:51 PM,40.27
8/22/09 3:11 PM,40.03
8/22/09 3:31 PM,39.56
8/22/09 3:51 PM,39.56
8/22/09 4:11 PM,39.32
8/22/09 4:31 PM,39.79
8/22/09 4:51 PM,39.79
8/22/09 5:11 PM,39.56
8/22/09 5:31 PM,39.56
8/22/09 5:51 PM,39.32
8/22/09 6:11 PM,37.94
8/22/09 6:31 PM,37.49
8/22/09 6:51 PM,37.26
8/22/09 7:11 PM,36.82
8/22/09 7:31 PM,37.04
8/22/09 7:51 PM,37.04
8/22/09 8:11 PM,37.04
8/22/09 8:31 PM,37.04
8/22/09 8:51 PM,37.04
8/22/09 9:11 PM,37.26
8/22/09 9:31 PM,37.26
8/22/09 9:51 PM,37.26
8/22/09 10:11 PM,37.26
8/22/09 10:31 PM,37.26
8/22/09 10:51 PM,37.26
8/22/09 11:11 PM,37.26
8/22/09 11:31 PM,36.82
8/22/09 11:51 PM,36.82
8/23/09 12:11 AM,37.04
8/23/09 12:31 AM,37.26
8/23/09 12:51 AM,36.82
8/23/09 1:11 AM,36.82
8/23/09 1:31 AM,36.59
8/23/09 1:51 AM,36.59
8/23/09 2:11 AM,37.49
8/23/09 2:31 AM,37.04
8/23/09 2:51 AM,37.04
8/23/09 3:11 AM,37.26
8/23/09 3:31 AM,37.49
8/23/09 3:51 AM,37.26
8/23/09 4:11 AM,37.49
8/23/09 4:31 AM,37.49
8/23/09 4:51 AM,37.26
8/23/09 5:11 AM,37.49
8/23/09 5:31 AM,37.49
8/23/09 5:51 AM,37.49
8/23/09 6:11 AM,37.26
8/23/09 6:31 AM,37.26
8/23/09 6:51 AM,37.71
8/23/09 7:11 AM,37.71
8/23/09 7:31 AM,37.94
8/23/09 7:51 AM,37.71
8/23/09 8:11 AM,37.94
8/23/09 8:31 AM,38.86
8/23/09 8:51 AM,39.09
8/23/09 9:11 AM,39.09
8/23/09 9:31 AM,39.09
8/23/09 9:51 AM,39.32
8/23/09 10:11 AM,39.09
8/23/09 10:31 AM,39.32
8/23/09 10:51 AM,39.56
8/23/09 11:11 AM,39.32
8/23/09 11:31 AM,39.32
8/23/09 11:51 AM,38.63
8/23/09 12:11 PM,39.09
8/23/09 12:31 PM,38.39
8/23/09 12:51 PM,37.94
8/23/09 1:11 PM,38.17
8/23/09 1:31 PM,38.17
8/23/09 1:51 PM,38.86
8/23/09 2:11 PM,39.79
8/23/09 2:31 PM,40.03
8/23/09 2:51 PM,39.79
8/23/09 3:11 PM,39.32
8/23/09 3:31 PM,39.32
8/23/09 3:51 PM,39.56
8/23/09 4:11 PM,39.32
8/23/09 4:31 PM,40.03
8/23/09 4:51 PM,38.86
8/23/09 5:11 PM,39.79
8/23/09 5:31 PM,39.56
8/23/09 5:51 PM,39.56
8/23/09 6:11 PM,39.32
8/23/09 6:31 PM,39.32
8/23/09 6:51 PM,38.86
8/23/09 7:11 PM,37.94
8/23/09 7:31 PM,37.49
8/23/09 7:51 PM,37.26
8/23/09 8:11 PM,37.26
8/23/09 8:31 PM,37.26
8/23/09 8:51 PM,37.26
8/23/09 9:11 PM,37.26
8/23/09 9:31 PM,37.26
8/23/09 9:51 PM,37.26
8/23/09 10:11 PM,37.49
8/23/09 10:31 PM,37.49
8/23/09 10:51 PM,37.71
8/23/09 11:11 PM,37.49
8/23/09 11:31 PM,37.49
8/23/09 11:51 PM,37.71
8/24/09 12:11 AM,37.71
8/24/09 12:31 AM,37.94
8/24/09 12:51 AM,37.94
8/24/09 1:11 AM,37.94
8/24/09 1:31 AM,37.94
8/24/09 1:51 AM,37.94
8/24/09 2:11 AM,37.94
8/24/09 2:31 AM,37.71
8/24/09 2:51 AM,37.49
8/24/09 3:11 AM,37.49
8/24/09 3:31 AM,37.71
8/24/09 3:51 AM,37.71
8/24/09 4:11 AM,37.71
8/24/09 4:31 AM,37.94
8/24/09 4:51 AM,37.94
8/24/09 5:11 AM,37.94
8/24/09 5:31 AM,37.71
8/24/09 5:51 AM,37.71
8/24/09 6:11 AM,37.94
8/24/09 6:31 AM,37.94
8/24/09 6:51 AM,37.94
8/24/09 7:11 AM,37.94
8/24/09 7:31 AM,38.17
8/24/09 7:51 AM,38.17
8/24/09 8:11 AM,38.17
8/24/09 8:31 AM,38.39
8/24/09 8:51 AM,38.63
8/24/09 9:11 AM,39.32
8/24/09 9:31 AM,38.86
8/24/09 9:51 AM,38.86
8/24/09 10:11 AM,38.86
8/24/09 10:31 AM,39.09
8/24/09 10:51 AM,38.86
8/24/09 11:11 AM,38.86
8/24/09 11:31 AM,38.17
8/24/09 11:51 AM,38.39
8/24/09 12:11 PM,39.56
8/24/09 12:31 PM,39.09
8/24/09 12:51 PM,39.32
8/24/09 1:11 PM,39.32
8/24/09 1:31 PM,39.32
8/24/09 1:51 PM,39.32
8/24/09 2:11 PM,39.32
8/24/09 2:31 PM,39.56
8/24/09 2:51 PM,39.56
8/24/09 3:11 PM,39.56
8/24/09 3:31 PM,39.56
8/24/09 3:51 PM,39.32
8/24/09 4:11 PM,39.79
8/24/09 4:31 PM,39.79
8/24/09 4:51 PM,39.32
8/24/09 5:11 PM,39.56
8/24/09 5:31 PM,39.56
8/24/09 5:51 PM,39.79
8/24/09 6:11 PM,39.79
8/24/09 6:31 PM,39.56
8/24/09 6:51 PM,39.79
8/24/09 7:11 PM,38.86
8/24/09 7:31 PM,38.17
8/24/09 7:51 PM,37.94
8/24/09 8:11 PM,37.49
8/24/09 8:31 PM,37.26
8/24/09 8:51 PM,37.04
8/24/09 9:11 PM,37.04
8/24/09 9:31 PM,36.82
8/24/09 9:51 PM,36.82
8/24/09 10:11 PM,36.82
8/24/09 10:31 PM,36.82
8/24/09 10:51 PM,36.82
8/24/09 11:11 PM,37.04
8/24/09 11:31 PM,37.04
8/24/09 11:51 PM,37.04
8/25/09 12:11 AM,37.26
8/25/09 12:31 AM,37.26
8/25/09 12:51 AM,37.26
8/25/09 1:11 AM,36.82
8/25/09 1:31 AM,37.04
8/25/09 1:51 AM,37.04
8/25/09 2:11 AM,37.26
8/25/09 2:31 AM,37.26
8/25/09 2:51 AM,37.26
8/25/09 3:11 AM,37.26
8/25/09 3:31 AM,37.26
8/25/09 3:51 AM,37.04
8/25/09 4:11 AM,37.49
8/25/09 4:31 AM,37.49
8/25/09 4:51 AM,37.26
8/25/09 5:11 AM,37.26
8/25/09 5:31 AM,37.26
8/25/09 5:51 AM,37.26
8/25/09 6:11 AM,37.49
8/25/09 6:31 AM,37.49
8/25/09 6:51 AM,37.49
8/25/09 7:11 AM,37.71
8/25/09 7:31 AM,37.94
8/25/09 7:51 AM,37.94
8/25/09 8:11 AM,38.39
8/25/09 8:31 AM,38.63
8/25/09 8:51 AM,38.86
8/25/09 9:11 AM,38.86
8/25/09 9:31 AM,37.94
8/25/09 9:51 AM,37.94
8/25/09 10:11 AM,37.94
8/25/09 10:31 AM,38.17
8/25/09 10:51 AM,38.17
8/25/09 11:11 AM,38.39
8/25/09 11:31 AM,38.39
8/25/09 11:51 AM,38.17
8/25/09 12:11 PM,38.17
8/25/09 12:31 PM,38.39
8/25/09 12:51 PM,38.17
8/25/09 1:11 PM,37.94
8/25/09 1:31 PM,37.94
8/25/09 1:51 PM,37.94
8/25/09 2:11 PM,38.39
8/25/09 2:31 PM,38.63
8/25/09 2:51 PM,38.39
8/25/09 3:11 PM,37.71
8/25/09 3:31 PM,37.49
8/25/09 3:51 PM,37.71
8/25/09 4:11 PM,37.49
8/25/09 4:31 PM,38.63
8/25/09 4:51 PM,39.56
8/25/09 5:11 PM,39.56
8/25/09 5:31 PM,39.56
8/25/09 5:51 PM,39.56
8/25/09 6:11 PM,39.32
8/25/09 6:31 PM,39.32
8/25/09 6:51 PM,38.86
8/25/09 7:11 PM,36.82
8/25/09 7:31 PM,36.59
8/25/09 7:51 PM,36.37
8/25/09 8:11 PM,36.16
8/25/09 8:31 PM,35.28
8/25/09 8:51 PM,35.72
8/25/09 9:11 PM,35.93
8/25/09 9:31 PM,35.93
8/25/09 9:51 PM,36.16
8/25/09 10:11 PM,36.16
8/25/09 10:31 PM,36.16
8/25/09 10:51 PM,36.37
8/25/09 11:11 PM,36.59
8/25/09 11:31 PM,36.59
8/25/09 11:51 PM,36.82
8/26/09 12:11 AM,36.82
8/26/09 12:31 AM,37.04
8/26/09 12:51 AM,37.04
8/26/09 1:11 AM,37.04
8/26/09 1:31 AM,36.37
8/26/09 1:51 AM,36.37
8/26/09 2:11 AM,36.59
8/26/09 2:31 AM,36.59
8/26/09 2:51 AM,36.16
8/26/09 3:11 AM,35.72
8/26/09 3:31 AM,35.72
8/26/09 3:51 AM,35.72
8/26/09 4:11 AM,35.72
8/26/09 4:31 AM,35.93
8/26/09 4:51 AM,35.93
8/26/09 5:11 AM,36.16
8/26/09 5:31 AM,36.59
8/26/09 5:51 AM,36.16
8/26/09 6:11 AM,35.93
8/26/09 6:31 AM,35.93
8/26/09 6:51 AM,36.16
8/26/09 7:11 AM,35.93
8/26/09 7:31 AM,35.93
8/26/09 7:51 AM,37.49
8/26/09 8:11 AM,37.49
8/26/09 8:31 AM,37.04
8/26/09 8:51 AM,36.16
8/26/09 9:11 AM,36.82
8/26/09 9:31 AM,38.17
8/26/09 9:51 AM,38.39
8/26/09 10:11 AM,39.09
8/26/09 10:31 AM,39.32
8/26/09 10:51 AM,39.09
8/26/09 11:11 AM,39.09
8/26/09 11:31 AM,38.86
8/26/09 11:51 AM,39.09
8/26/09 12:11 PM,39.09
8/26/09 12:31 PM,39.32
8/26/09 12:51 PM,39.32
8/26/09 1:11 PM,39.32
8/26/09 1:31 PM,40.03
8/26/09 1:51 PM,39.79
8/26/09 2:11 PM,39.09
8/26/09 2:31 PM,38.86
8/26/09 2:51 PM,39.09
8/26/09 3:11 PM,37.94
8/26/09 3:31 PM,38.86
8/26/09 3:51 PM,38.63
8/26/09 4:11 PM,38.63
8/26/09 4:31 PM,39.09
8/26/09 4:51 PM,39.09
8/26/09 5:11 PM,39.09
8/26/09 5:31 PM,39.32
8/26/09 5:51 PM,39.32
8/26/09 6:11 PM,39.56
8/26/09 6:31 PM,39.32
8/26/09 6:51 PM,38.63
8/26/09 7:11 PM,37.71
8/26/09 7:31 PM,37.26
8/26/09 7:51 PM,37.26
8/26/09 8:11 PM,37.26
8/26/09 8:31 PM,37.26
8/26/09 8:51 PM,37.04
8/26/09 9:11 PM,37.04
8/26/09 9:31 PM,37.04
8/26/09 9:51 PM,37.04
8/26/09 10:11 PM,37.04
8/26/09 10:31 PM,37.26
8/26/09 10:51 PM,37.26
8/26/09 11:11 PM,37.26
8/26/09 11:31 PM,37.49
8/26/09 11:51 PM,37.26
8/27/09 12:11 AM,37.04
8/27/09 12:31 AM,37.26
8/27/09 12:51 AM,37.49
8/27/09 1:11 AM,37.49
8/27/09 1:31 AM,37.71
8/27/09 1:51 AM,37.49
8/27/09 2:11 AM,37.49
8/27/09 2:31 AM,37.71
8/27/09 2:51 AM,37.71
8/27/09 3:11 AM,37.49
8/27/09 3:31 AM,37.49
8/27/09 3:51 AM,37.26
8/27/09 4:11 AM,37.49
8/27/09 4:31 AM,37.04
8/27/09 4:51 AM,37.49
8/27/09 5:11 AM,37.49
8/27/09 5:31 AM,37.49
8/27/09 5:51 AM,37.71
8/27/09 6:11 AM,37.71
8/27/09 6:31 AM,37.26
8/27/09 6:51 AM,37.04
8/27/09 7:11 AM,36.82
8/27/09 7:31 AM,37.49
8/27/09 7:51 AM,37.71
8/27/09 8:11 AM,38.17
8/27/09 8:31 AM,38.39
8/27/09 8:51 AM,38.63
8/27/09 9:11 AM,38.63
8/27/09 9:31 AM,39.32
8/27/09 9:51 AM,38.39
8/27/09 10:11 AM,37.94
8/27/09 10:31 AM,38.17
8/27/09 10:51 AM,38.86
8/27/09 11:11 AM,39.09
8/27/09 11:31 AM,39.79
8/27/09 11:51 AM,39.56
8/27/09 12:11 PM,39.56
8/27/09 12:31 PM,38.63
8/27/09 12:51 PM,39.56
8/27/09 1:11 PM,39.56
8/27/09 1:31 PM,39.32
8/27/09 1:51 PM,39.56
8/27/09 2:11 PM,39.09
8/27/09 2:31 PM,39.09
8/27/09 2:51 PM,39.79
8/27/09 3:11 PM,39.56
8/27/09 3:31 PM,39.56
8/27/09 3:51 PM,39.56
8/27/09 4:11 PM,39.56
8/27/09 4:31 PM,39.56
8/27/09 4:51 PM,39.32
8/27/09 5:11 PM,39.79
8/27/09 5:31 PM,39.09
8/27/09 5:51 PM,39.56
8/27/09 6:11 PM,39.09
8/27/09 6:31 PM,39.56
8/27/09 6:51 PM,39.79
8/27/09 7:11 PM,39.56
8/27/09 7:31 PM,39.09
8/27/09 7:51 PM,38.39
8/27/09 8:11 PM,38.17
8/27/09 8:31 PM,37.71
8/27/09 8:51 PM,37.49
8/27/09 9:11 PM,37.26
8/27/09 9:31 PM,37.04
8/27/09 9:51 PM,37.04
8/27/09 10:11 PM,37.04
8/27/09 10:31 PM,36.82
8/27/09 10:51 PM,36.37
8/27/09 11:11 PM,36.59
8/27/09 11:31 PM,36.59
8/27/09 11:51 PM,36.82
8/28/09 12:11 AM,37.04
8/28/09 12:31 AM,37.04
8/28/09 12:51 AM,37.26
8/28/09 1:11 AM,37.26
8/28/09 1:31 AM,37.04
8/28/09 1:51 AM,37.04
8/28/09 2:11 AM,37.04
8/28/09 2:31 AM,37.04
8/28/09 2:51 AM,37.26
8/28/09 3:11 AM,37.26
8/28/09 3:31 AM,37.26
8/28/09 3:51 AM,37.26
8/28/09 4:11 AM,37.04
8/28/09 4:31 AM,37.04
8/28/09 4:51 AM,37.04
8/28/09 5:11 AM,37.26
8/28/09 5:31 AM,37.49
8/28/09 5:51 AM,37.49
8/28/09 6:11 AM,37.49
8/28/09 6:31 AM,37.71
8/28/09 6:51 AM,37.71
8/28/09 7:11 AM,37.71
8/28/09 7:31 AM,37.26
8/28/09 7:51 AM,37.49
8/28/09 8:11 AM,37.71
8/28/09 8:31 AM,38.17
8/28/09 8:51 AM,38.17
8/28/09 9:11 AM,38.63
8/28/09 9:31 AM,38.39
8/28/09 9:51 AM,37.71
8/28/09 10:11 AM,37.94
8/28/09 10:31 AM,38.17
8/28/09 10:51 AM,38.39
8/28/09 11:11 AM,38.17
8/28/09 11:31 AM,37.71
8/28/09 11:51 AM,37.71
8/28/09 12:11 PM,37.49
8/28/09 12:31 PM,37.71
8/28/09 12:51 PM,38.17
8/28/09 1:11 PM,38.39
8/28/09 1:31 PM,39.09
8/28/09 1:51 PM,39.56
8/28/09 2:11 PM,39.09
8/28/09 2:31 PM,38.63
8/28/09 2:51 PM,38.17
8/28/09 3:11 PM,38.17
8/28/09 3:31 PM,38.39
8/28/09 3:51 PM,38.86
8/28/09 4:11 PM,39.09
8/28/09 4:31 PM,39.79
8/28/09 4:51 PM,39.56
8/28/09 5:11 PM,39.79
8/28/09 5:31 PM,39.56
8/28/09 5:51 PM,39.79
8/28/09 6:11 PM,40.03
8/28/09 6:31 PM,39.79
8/28/09 6:51 PM,39.56
8/28/09 7:11 PM,39.32
8/28/09 7:31 PM,37.49
8/28/09 7:51 PM,37.26
8/28/09 8:11 PM,37.04
8/28/09 8:31 PM,37.04
8/28/09 8:51 PM,37.04
8/28/09 9:11 PM,36.82
8/28/09 9:31 PM,36.82
8/28/09 9:51 PM,37.04
8/28/09 10:11 PM,37.26
8/28/09 10:31 PM,37.26
8/28/09 10:51 PM,37.04
8/28/09 11:11 PM,37.04
8/28/09 11:31 PM,37.04
8/28/09 11:51 PM,36.37
8/29/09 12:11 AM,36.37
8/29/09 12:31 AM,36.59
8/29/09 12:51 AM,36.37
8/29/09 1:11 AM,36.37
8/29/09 1:31 AM,35.93
8/29/09 1:51 AM,35.72
8/29/09 2:11 AM,35.93
8/29/09 2:31 AM,36.16
8/29/09 2:51 AM,36.16
8/29/09 3:11 AM,36.37
8/29/09 3:31 AM,36.37
8/29/09 3:51 AM,36.82
8/29/09 4:11 AM,36.82
8/29/09 4:31 AM,36.82
8/29/09 4:51 AM,36.82
8/29/09 5:11 AM,37.49
8/29/09 5:31 AM,37.26
8/29/09 5:51 AM,37.26
8/29/09 6:11 AM,37.26
8/29/09 6:31 AM,37.04
8/29/09 6:51 AM,37.26
8/29/09 7:11 AM,37.26
8/29/09 7:31 AM,37.49
8/29/09 7:51 AM,37.71
8/29/09 8:11 AM,37.71
8/29/09 8:31 AM,37.71
8/29/09 8:51 AM,37.49
8/29/09 9:11 AM,37.71
8/29/09 9:31 AM,37.94
8/29/09 9:51 AM,38.17
8/29/09 10:11 AM,38.39
8/29/09 10:31 AM,38.63
8/29/09 10:51 AM,38.86
8/29/09 11:11 AM,39.09
8/29/09 11:31 AM,38.86
8/29/09 11:51 AM,39.09
8/29/09 12:11 PM,39.56
8/29/09 12:31 PM,39.09
8/29/09 12:51 PM,38.63
8/29/09 1:11 PM,39.56
8/29/09 1:31 PM,39.32
8/29/09 1:51 PM,39.56
8/29/09 2:11 PM,39.56
8/29/09 2:31 PM,39.56
8/29/09 2:51 PM,39.56
8/29/09 3:11 PM,39.09
8/29/09 3:31 PM,39.09
8/29/09 3:51 PM,39.09
8/29/09 4:11 PM,38.86
8/29/09 4:31 PM,39.09
8/29/09 4:51 PM,39.09
8/29/09 5:11 PM,39.32
8/29/09 5:31 PM,39.09
8/29/09 5:51 PM,39.32
8/29/09 6:11 PM,39.09
8/29/09 6:31 PM,39.32
8/29/09 6:51 PM,39.09
8/29/09 7:11 PM,38.17
8/29/09 7:31 PM,37.04
8/29/09 7:51 PM,36.82
8/29/09 8:11 PM,36.59
8/29/09 8:31 PM,36.37
8/29/09 8:51 PM,36.37
8/29/09 9:11 PM,36.59
8/29/09 9:31 PM,36.59
8/29/09 9:51 PM,36.59
8/29/09 10:11 PM,36.82
8/29/09 10:31 PM,36.82
8/29/09 10:51 PM,37.04
8/29/09 11:11 PM,37.26
8/29/09 11:31 PM,37.49
8/29/09 11:51 PM,37.49
8/30/09 12:11 AM,37.49
8/30/09 12:31 AM,37.71
8/30/09 12:51 AM,37.49
8/30/09 1:11 AM,37.71
8/30/09 1:31 AM,37.71
8/30/09 1:51 AM,37.71
8/30/09 2:11 AM,37.49
8/30/09 2:31 AM,37.49
8/30/09 2:51 AM,37.49
8/30/09 3:11 AM,37.26
8/30/09 3:31 AM,37.04
8/30/09 3:51 AM,37.04
8/30/09 4:11 AM,37.04
8/30/09 4:31 AM,37.04
8/30/09 4:51 AM,36.59
8/30/09 5:11 AM,36.82
8/30/09 5:31 AM,36.82
8/30/09 5:51 AM,37.04
8/30/09 6:11 AM,36.82
8/30/09 6:31 AM,37.04
8/30/09 6:51 AM,37.04
8/30/09 7:11 AM,37.26
8/30/09 7:31 AM,36.59
8/30/09 7:51 AM,37.71
8/30/09 8:11 AM,37.26
8/30/09 8:31 AM,36.82
8/30/09 8:51 AM,36.82
8/30/09 9:11 AM,37.04
8/30/09 9:31 AM,37.49
8/30/09 9:51 AM,38.17
8/30/09 10:11 AM,36.82
8/30/09 10:31 AM,37.04
8/30/09 10:51 AM,37.04
8/30/09 11:11 AM,37.49
8/30/09 11:31 AM,37.71
8/30/09 11:51 AM,37.94
8/30/09 12:11 PM,37.94
8/30/09 12:31 PM,38.17
8/30/09 12:51 PM,38.39
8/30/09 1:11 PM,38.63
8/30/09 1:31 PM,38.63
8/30/09 1:51 PM,38.86
8/30/09 2:11 PM,38.86
8/30/09 2:31 PM,38.86
8/30/09 2:51 PM,39.09
8/30/09 3:11 PM,38.86
8/30/09 3:31 PM,38.86
8/30/09 3:51 PM,39.09
8/30/09 4:11 PM,39.09
8/30/09 4:31 PM,39.32
8/30/09 4:51 PM,39.09
8/30/09 5:11 PM,39.32
8/30/09 5:31 PM,39.32
8/30/09 5:51 PM,40.03
8/30/09 6:11 PM,39.79
8/30/09 6:31 PM,39.56
8/30/09 6:51 PM,39.09
8/30/09 7:11 PM,39.32
8/30/09 7:31 PM,39.09
8/30/09 7:51 PM,37.94
8/30/09 8:11 PM,37.71
8/30/09 8:31 PM,37.26
8/30/09 8:51 PM,37.04
8/30/09 9:11 PM,36.82
8/30/09 9:31 PM,36.82
8/30/09 9:51 PM,36.59
8/30/09 10:11 PM,36.37
8/30/09 10:31 PM,36.37
8/30/09 10:51 PM,36.16
8/30/09 11:11 PM,36.16
8/30/09 11:31 PM,36.16
8/30/09 11:51 PM,36.16
8/31/09 12:11 AM,36.16
8/31/09 12:31 AM,36.16
8/31/09 12:51 AM,36.37
8/31/09 1:11 AM,35.93
8/31/09 1:31 AM,35.72
8/31/09 1:51 AM,35.93
8/31/09 2:11 AM,36.16
8/31/09 2:31 AM,36.16
8/31/09 2:51 AM,36.16
8/31/09 3:11 AM,36.16
8/31/09 3:31 AM,36.16
8/31/09 3:51 AM,36.16
8/31/09 4:11 AM,36.16
8/31/09 4:31 AM,36.37
8/31/09 4:51 AM,36.37
8/31/09 5:11 AM,36.59
